PECK;ACRED;GEN;GEN;GEN;GEN
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;PUBLI
HOS;RES;DIG;RN;NEWSL;PUBLI
HOS;RES;DIG;RN;NEWSL;PUBLI
HOS;RES;DIG;RN;NEWSL;PUBLI
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;PUBLI
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;DIG;RN;NEWSL;CONTE
HOS;RES;EVE;EXPOF;DCHINS;GEN
HOS;RES;EVE;EXPOF;DCHINS;GEN
HOS;RES;EVE;EXPOF;DCHINS;NOAPL
HOS;RES;EVE;EXPOF;DCHINS;NOAPL
HOS;RES;EVE;EXPOF;SEGURO;NOAPL
HOS;RES;EVE;EXPOF;SEGURO;NOAPL
HOS;RES;EVE;EXPOF;ELECTR;NOAPL
HOS;RES;EVE;EXPOF;ELECTR;NOAPL
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;GEN
HOS;RES;EVE;EXPOF;STAND;GEN
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;DCHINS;NOAPL
HOS;RES;EVE;EXPOF;DCHINS;NOAPL
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;STAND;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;PATRO;CONTE
HOS;RES;EVE;EXPOF;PATRO;PUBLI
HOS;RES;EVE;EXPOF;OTROS;NO APLIC
HOS;RES;EVE;EXPOF;OTROS;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;PUBLI
HOS;RES;DIG;RN;EMAIL;CONTE
HOS;RES;DIG;RN;EMAIL;CONTE
HOS;RES;DIG;RN;OTROS;PUBLI
HOS;RES;DIG;RN;OTROS;PUBLI
HOS;MARH;PRINT;THP;DCH;NOAPL
HOS;MARH;PRINT;THP;GEN;GEN
HOS;MARH;PRINT;THP;PUBPAP;PUBLI
HOS;MARH;PRINT;THP;PUBPAP;PUBLI
HOS;MARH;PRINT;THP;PUBPAP;CONTE
HOS;MARH;PRINT;THP;PUBPAP;CONTE
HOS;MARH;PRINT;THP;PUBPAP;CONTE
HOS;MARH;PRINT;THP;PUBPAP;CONTE
HOS;MARH;DIG;THP;WEB;PUBLI
HOS;MARH;DIG;THP;WEB;PUBLI
HOS;MARH;DIG;THP;WEB;PUBLI
HOS;MARH;DIG;THP;WEB;PUBLI
HOS;MARH;DIG;THP;WEB;CONTE
HOS;MARH;DIG;THP;WEB;CONTE
HOS;MARH;DIG;THP;NEWSL;PUBLI
HOS;MARH;DIG;THP;NEWSL;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;CONTE
HOS;RES;EVE;HOT;PATRO;CONTE
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;EVEDIG;GEN;GEN
HOS;RES;EVE;EVE;GEN;PUBLI
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;EVEDIG;GEN;PUBLI
HOS;RES;EVE;RN;EVEVAR;CONTE
HOS;RES;EVE;PN-FSF;GEN;GEN
HOS;RES;EVE;RN;EVEVAR;CONTE
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;RN;EVEVAR;PUBLI
HOS;RES;EVE;EVEDIG;PATRO;CONTE
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;PUBLI
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;PRINT;TH;PUBPAP;CONTE
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;CONTE
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;WEB;PUBLI
HOS;MARH;DIG;TH;NEWSL;PUBLI
HOS;MARH;DIG;TH;NEWSL;PUBLI
HOS;MARH;DIG;TH;NEWSL;PUBLI
HOS;MARH;DIG;TH;NEWSL;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;MARH;DIG;TH;EXPDIG;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;RES;DIG;RN;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;MARH;DIG;TH;REMKT;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;DIG;RN;EXPDIG;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;STAND;PUBLI
HOS;RES;EVE;HOT;STAND;GEN
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;GEN
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;PATRO;PUBLI
HOS;RES;EVE;HOT;EVEVAR;GEN
HOS;RES;EVE;HOT;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;DCHINS;GEN
HOS;RES;EVE;PN-FSF;DCHINS;GEN
HOS;RES;EVE;PN-FSF;SEGURO;GEN
HOS;RES;EVE;PN-FSF;SEGURO;GEN
HOST;RES;EVE;PN-FSF;PATRO;PUBLI
HOS;RES;EVE;PN-FSF;PATRO;PUBLI
HOS;RES;EVE;PN-FSF;PATRO;GEN
HOS;RES;EVE;PN-FSF;PATRO;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;PATRO;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOST;RES;EVE;PN-FSF;EVEVAR;PUBLI
HOS;RES;EVE;PN-FSF;EVEVAR;PUBLI
HOST;RES;EVE;PN-FSF;PATRO;PUBLI
HOS;RES;EVE;PN-FSF;PATRO;PUBLI
HOS;RES;EVE;PN-FSF;GEN;GEN
HOS;RES;EVE;PN-FSF;GEN;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
HOS;RES;EVE;PN-FSF;EVEVAR;GEN
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;DIG;CSEG;WEB;PUBLI
SEG;SEG;DIG;CSEG;WEB;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;PUBPAP;CONTE
SEG;SEG;PRINT;CSEG;PUBPAP;PUBLI
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;SUSCR;CONTE
SEG;SEG;PRINT;CSEG;VTAEJE;CONTE
SEG;SEG;PRINT;CSEG;VTAEJE;CONTE
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;DIG;CSEG;NEWSL;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;ENCAR;PUBLI
SEG;SEG;PRINT;GVISIT;ENCAR;PUBLI
SEG;SEG;PRINT;CSEG;GVISIT;PUBLI
SEG;SEG;PRINT;CSEG;GVISIT;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;PRINT;GVISIT;PUBPAP;PUBLI
SEG;SEG;EVE;PN-SF;SEGURO;PUBLI
SEG;SEG;EVE;PN-SF;SEGURO;PUBLI
SEG;SEG;EVE;PN-SF;DCHINS;NOAPL
SEG;SEG;EVE;PN-SF;DCHINS;NOAPL
SEG;SEG;EVE;PN-SF;DCHINS;NOAPL
SEG;SEG;EVE;PN-SF;DCHINS;NOAPL
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;ELECTR;NOAPL
SEG;SEG;EVE;PN-SF;ELECTR;NOAPL
SEG;SEG;EVE;PN-SF;OTROS;
SEG;SEG;EVE;PN-SF;OTROS;
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;ENTRAD;NOAPL
SEG;SEG;EVE;PN-SF;ENTRAD;NOAPL
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;OTROS;PUBLI
SEG;SEG;EVE;PN-SF;OTROS;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;SEGURO;NOAPL
SEG;SEG;EVE;PN-SF;SEGURO;NOAPL
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;ENTRAD;PUBLI
SEG;SEG;EVE;PN-SF;ENTRAD;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;CONTE
SEG;SEG;EVE;PN-SF;STAND;PUBLI
SEG;SEG;EVE;PN-SF;SEGURO;PUBLI
SEG;SEG;EVE;PN-SF;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
SEG;SEG;EVE;CSE;PATRO;PUBLI
